geoid,minority_afternoon_air_temp,white_afternoon_air_temp,climate_zone,population,population_minority
16027020401,0.017205704448,0.039392007552,Dry,9349,2842.096
16027020402,0.047877150177,0.13556020682300002,Dry,6307,1646.127
16027020501,-0.111334795458,-0.379126858542,Dry,3521,799.2669999999999
16027020503,-0.047493921795999997,-0.17444029220399998,Dry,3254,696.356
16027020504,0.00761389202,0.01648070298,Dry,5655,1786.98
16027020602,0.018399133935000003,0.040010815065000004,Dry,7973,2511.495
47037010303,0.12040991955000001,0.20502229545000003,Temperate,5105,1888.85
47037010401,0.3434913228,0.22899421520000002,Temperate,5014,3008.4
47037010402,0.14864146379999998,0.09909430920000001,Temperate,6701,4020.6
47037010701,0.008079142952,0.006069969048,Temperate,4092,2336.532
47037010702,0.003259887336,0.0025822046640000002,Temperate,3066,1710.8279999999997
47037010801,-0.244424033125,-0.146654419875,Temperate,5463,3414.375
47037010802,-0.055902037575,-0.078801667425,Temperate,3685,1529.2749999999999
47037011001,0.025152046148999997,0.007899262851,Temperate,6746,5133.705999999999
47037011002,-0.284708785856,-0.256562670144,Temperate,2553,1342.8780000000002
47037011100,-0.040105183031000004,-0.327832275969,Temperate,4037,440.033
47037011200,-0.042257818508000006,-0.118418297492,Temperate,4068,1069.884
47037011300,0.379907524784,0.183753491216,Temperate,5643,3803.382
47037011400,-0.117047058441,-0.077706782559,Temperate,4617,2774.817
47037011500,-0.10739366047799999,-0.41141629352199993,Temperate,3631,751.617
47037011600,-0.313359708483,-0.809793368517,Temperate,4998,1394.4419999999998
47037011700,-0.05860405848,-0.11898399752000001,Temperate,5971,1970.43
47037011800,0.27633044362,0.13063633638,Temperate,2700,1833.3000000000002
47037011900,0.5345034683400001,0.34173172566000004,Temperate,2530,1543.3
47037012100,-0.029448803095,-0.280538597905,Temperate,2525,239.875
47037012200,-0.059961205881000006,-0.6803005951190001,Temperate,2100,170.1
47037012600,0.68882511426,0.35643302574,Temperate,2205,1453.095
47037012702,-0.01396330459,-0.00195836541,Temperate,2908,2550.316
47037012801,-0.35099513156999995,-0.03641671343,Temperate,5616,5088.096
47037012802,0.032579065629,0.011034141371,Temperate,4363,3259.161
47037013202,0.231185461504,0.6718827474960001,Temperate,3330,852.48
47037013300,0.30642986308000003,1.08643315092,Temperate,3997,879.34
47037013400,0.027626413994999998,0.230564371005,Temperate,4500,481.5
47037013500,0.31209626532,0.8186873046800001,Temperate,2364,652.464
47037013601,0.8356436455580001,0.07862730144199999,Temperate,3320,3034.48
47037013602,0.788101556314,0.126169390686,Temperate,1818,1567.116
47037013700,0.578040855516,0.138242732484,Temperate,6345,5120.415
47037013800,1.4006700107519998,0.108672673248,Temperate,2099,1947.8719999999998
47037013900,1.5929868147649997,0.215170750235,Temperate,1617,1424.5769999999998
47037014200,1.105335181905,0.250904305095,Temperate,2024,1649.56
47037014300,1.1183720617860002,0.191197097214,Temperate,1860,1588.4400000000003
47037014400,0.6495621030000001,0.216520701,Temperate,2111,1583.25
47037014800,0.936912446,0,Temperate,3310,3310
47037015100,-0.033657588352,-0.22929232064799998,Temperate,3827,489.856
47037015200,-0.14754465794,-0.34101381206,Temperate,2637,796.374
47037015501,-0.088866448128,-0.258268114872,Temperate,3190,816.64
47037015502,-0.160637309672,-0.540835658328,Temperate,3820,874.78
47037015609,-0.06964635409799999,-0.107570831902,Temperate,4744,1864.3919999999998
47037015613,-0.013321066199,-0.006892994801,Temperate,5252,3461.068
47037015614,-0.20041207639199998,-0.136981991608,Temperate,4256,2528.064
47037015615,0.14210969029399997,0.06967822370599999,Temperate,5553,3726.0629999999996
47037015618,-0.05453450436,-0.033424373640000005,Temperate,6507,4034.34
47037015626,-0.093351305058,-0.055534348942,Temperate,6740,4225.98
47037015627,-0.46152866926999997,-0.26528813273,Temperate,2930,1860.55
47037015628,-0.40028022426599996,-0.130595404734,Temperate,3800,2865.2
47037015629,-0.203418390504,-0.16509318649599997,Temperate,7127,3934.1040000000003
47037015700,-0.358687505484,-0.41769237651599994,Temperate,1704,787.248
47037015802,-0.10748795657600001,-0.080428051424,Temperate,5650,3231.8
47037015803,-0.207271754712,-0.112592064288,Temperate,2932,1899.9360000000001
47037015804,-0.17656198128,-0.06866299272000001,Temperate,4098,2950.56
47037015900,0.23281779607499997,0.31498878292499993,Temperate,2865,1217.625
47037016000,0.7154555731439999,0.4849732408559999,Temperate,945,563.22
47037016100,0.39698395753400006,0.356306284466,Temperate,2345,1235.815
47037016200,0.15470274024,0.060162176760000005,Temperate,3074,2213.2799999999997
47037016300,0.021768003504999998,0.019381341495,Temperate,2560,1354.24
47037016400,-0.009939575256000002,-0.024217040744000003,Temperate,4251,1237.0410000000002
47037016500,-0.009489364368000002,-0.016019679632,Temperate,4841,1800.8520000000003
47037016600,0.216752911104,0.464860016896,Temperate,3054,971.172
47037016700,-0.00333247915,-0.02696278585,Temperate,5304,583.44
47037016800,-0.062545605396,-0.20135990260400002,Temperate,4849,1149.213
47037016900,-0.07766648221,-0.5152074277900001,Temperate,5092,667.052
47037017000,-0.020496070329999998,-0.05569749967,Temperate,3730,1003.3699999999999
47037017100,0.01698732392,0.11073691607999998,Temperate,2980,396.34000000000003
47037017200,0.255661760276,0.5144037827239999,Temperate,1427,473.764
47037017300,0.08616473569,0.061630694310000005,Temperate,3382,1971.706
47037017401,-0.042684127744,-0.040683309256,Temperate,2313,1184.256
47037017402,-0.136671011568,-0.15536106443199998,Temperate,5386,2520.6479999999997
47037017500,0.059636827525000005,0.157224363475,Temperate,2967,815.9250000000001
47037017701,-0.070115233862,-0.745178183138,Temperate,2466,212.076
47037017702,-0.016286370403000003,-0.14183373059700002,Temperate,5210,536.63
47037017800,-0.042883611984,-0.254919249016,Temperate,5498,791.7120000000001
47037017901,-0.0022433833499999997,-0.015013411649999999,Temperate,4900,637
47037017902,-0.053019853590000006,-0.22603200741,Temperate,4992,948.48
47037018000,-0.015353731788,-0.151534657212,Temperate,4897,450.524
47037018101,0.08063770624,0.04535870976,Temperate,5451,3488.64
47037018801,-0.07496438131300001,-0.5153063376870001,Temperate,5889,747.903
47037018901,-0.017967746028,-0.038534599972000004,Temperate,3054,971.172
47037018902,-0.04127751817,-0.21997259683000003,Temperate,2442,385.836
47037018904,-0.06209971258500001,-0.07144805641500002,Temperate,3773,1754.4450000000002
47037018905,-0.25144269948000003,-0.14767269652,Temperate,3247,2045.6100000000001
47037019003,0.071203123068,0.035229048932000004,Temperate,4519,3023.2110000000002
47037019004,-0.039924094604999995,-0.024993132395,Temperate,4736,2912.64
47037019005,0.25125304528799997,0.081092252712,Temperate,3337,2522.7719999999995
47037019006,-0.09148464705600001,-0.042264836944,Temperate,5309,3631.356
47037019105,-0.256862670414,-0.245804003586,Temperate,6456,3299.016
47037019108,0.024958891960000007,0.009045048040000002,Temperate,3613,2651.9420000000005
47037019109,-0.07290573778000001,-0.035908796220000004,Temperate,5476,3668.92
47037019110,-0.185704483328,-0.314846684672,Temperate,3743,1388.653
47037019111,-0.45853538899199997,-0.242589059008,Temperate,4408,2882.8320000000003
47037019118,-0.53158078452,-0.23218471048,Temperate,6517,4535.831999999999
47037019200,0.367438297032,0.491062396968,Temperate,3897,1667.916
47037019300,0.4758118043249999,0.10092977667499999,Temperate,3428,2828.1
47037019400,0.355096183266,0.615111967734,Temperate,5810,2126.46
47037019500,0.145748986124,0.466641711876,Temperate,7956,1893.5280000000002
47037019600,0.17750432104,0.18036729395999998,Temperate,3843,1906.128
47037980200,NA,NA,Temperate,0,NA
22071000100,-0.23635684454999997,-1.33935545245,Temperate,2584,387.59999999999997
22071000200,-0.349269873084,-0.101983192916,Temperate,1202,930.3480000000001
22071000300,-0.10157176565800001,-0.011035513342000002,Temperate,1361,1227.622
22071000400,-0.40886698308,-0.08733081192000001,Temperate,1937,1596.0880000000002
22071000601,0.352877935392,0.005737852608,Temperate,953,937.7520000000001
22071000602,0.01677909207,0.0024850779300000002,Temperate,2364,2059.044
22071000603,-0.07561993932,-0.00115157268,Temperate,1072,1055.92
22071000604,-0.105150902956,-0.016270463044,Temperate,3892,3370.4719999999998
22071000605,-0.35680996364,-0.07832413836,Temperate,2242,1838.4399999999998
22071000701,-0.160826163318,-0.009000830682,Temperate,832,787.904
22071000702,-0.11338021579200001,-0.024551920208000004,Temperate,1808,1486.1760000000002
22071000800,-0.116966451328,-0.020965684672000003,Temperate,1593,1350.864
22071000901,0.20722569329999999,0.042443816700000005,Temperate,953,790.99
22071000902,-0.40839476507,-0.01263076593,Temperate,493,478.21
22071000903,0.07415427946100002,8.247695390000002e-4,Temperate,750,741.7500000000001
22071000904,0.055216054264,0.002784002736,Temperate,1046,995.792
22071001100,0.409257786015,0.47086648498500006,Temperate,1814,843.51
22071001301,0.274191498042,0.13022074095800001,Temperate,2040,1383.12
22071001302,0.4383179988659999,0.12147510313399999,Temperate,1180,923.9399999999999
22071001401,0.31552972032,0.01314707168,Temperate,1401,1344.96
22071001402,0.39538370878,0.041504367220000005,Temperate,1947,1762.035
22071001500,0.5998770803289999,0.198893998671,Temperate,930,698.43
22071001600,NA,NA,Temperate,0,NA
22071001701,0.38184988093600003,0.006603711064000001,Temperate,2011,1976.8129999999999
22071001702,0.599862837606,0.143461620394,Temperate,3185,2570.295
22071001720,0.549996338804,0.012947713195999999,Temperate,3555,3473.235
22071001722,0.321655332545,0.0016163584550000002,Temperate,4679,4655.605
22071001723,0.15244455619800001,0.003270005802,Temperate,5083,4976.2570000000005
22071001725,-0.708439842786,-0.027984110213999998,Temperate,6801,6542.562000000001
22071001735,0.07585369013700001,5.34718863e-4,Temperate,2841,2821.113
22071001736,0.614455599693,0.005580323307000001,Temperate,1899,1881.9089999999999
22071001737,-1.0037667304809998,-0.040735590519,Temperate,3432,3298.152
22071001739,-0.5259602377189999,-0.009095955281,Temperate,2041,2006.3029999999999
22071001740,-1.0215399721770002,-0.011361920823,Temperate,5325,5266.425
22071001741,-1.735380352992,-0.006969399008,Temperate,1559,1552.764
22071001743,-0.37647149783000006,-0.010049547170000001,Temperate,2497,2432.0780000000004
22071001744,0.07754355624400001,4.68069756e-4,Temperate,5134,5103.196000000001
22071001745,-1.2165562056480002,-0.05201126635199999,Temperate,4026,3860.934
22071001746,-1.148154161934,-0.030648879066000004,Temperate,3752,3654.4480000000003
22071001747,-0.832108449,-0,Temperate,4320,4320
22071001748,-1.168447526115,-0.057625428885,Temperate,4389,4182.717
22071001749,-2.117975669088,-0.036628266912,Temperate,3113,3060.079
22071001750,-0.63585533856,-0.026493972440000003,Temperate,3484,3344.64
22071001900,0.06406251525000001,0.023814734750000004,Temperate,1323,964.4670000000001
22071002000,0.5746238824320001,0.09045005556800001,Temperate,1298,1121.4720000000002
22071002100,1.2160814360180001,0.05331463498200001,Temperate,1376,1318.2079999999999
22071002200,0.8126850980999999,0.0518735169,Temperate,1736,1631.84
22071002300,1.01217219754,0.020656575460000003,Temperate,2415,2366.7
22071002401,0.362727193972,0.053721938028,Temperate,2347,2044.237
22071002402,-0.155954370681,-0.005992016319000001,Temperate,3255,3134.565
22071002501,-0.24132498840000002,-0.026813887600000003,Temperate,2352,2116.8
22071002502,-0.042335382027999996,-0.002087893972,Temperate,2533,2413.949
22071002503,-0.27992580261000005,-0.09886418739000001,Temperate,2114,1562.2460000000003
22071002504,-0.067824212974,-0.021067285026,Temperate,2979,2272.977
22071002700,-0.023528546532,-0.009470817468000001,Temperate,1516,1080.908
22071002800,0.52298893356,0.03936475844,Temperate,1623,1509.39
22071002900,0.40742123307299993,0.11291239792699999,Temperate,969,758.727
22071003000,0.9774064082130001,0.033355130787000004,Temperate,1212,1172.0040000000001
22071003100,0.6383250815760001,0.141070622424,Temperate,1468,1202.2920000000001
22071003301,-0.241519777686,-0.130621636314,Temperate,2222,1442.078
22071003302,-0.57692140928,-0.09391743872000001,Temperate,3268,2810.48
22071003303,-0.216690510447,-0.044068226553,Temperate,2413,2005.203
22071003304,-0.6199388393490001,-0.048819347650999996,Temperate,2656,2462.112
22071003307,-0.35176231998999996,-0.010879247009999999,Temperate,1382,1340.54
22071003308,-0.149365800859,-0.014592268141000002,Temperate,3710,3379.8099999999995
22071003400,0.13531382498400002,0.054733682016000006,Temperate,1460,1039.5200000000002
22071003500,0.49604554292799996,0.06509194907199999,Temperate,1411,1247.324
22071003600,0.573570795705,0.147901903295,Temperate,1461,1161.4950000000001
22071003701,0.21979774888200002,0.124173689118,Temperate,1876,1198.7640000000001
22071003702,0.514901692572,0.31291453342799996,Temperate,3486,2168.292
22071003900,0.296191625066,0.263716928934,Temperate,1053,557.037
22071004000,0.586644609798,0.331422072202,Temperate,2073,1324.647
22071004100,0.12728394097200002,0.6170665910280001,Temperate,1501,256.671
22071004401,0.796145549628,0.38158455337200003,Temperate,984,665.184
22071004402,1.7361487102260003,0.296812308774,Temperate,480,409.9200000000001
22071004500,0.31774707031200006,0.34978879168800003,Temperate,2433,1158.1080000000002
22071004600,0.10249421124399999,0.49340236575599994,Temperate,2736,470.592
22071004800,1.6801038137850002,0.053749451215,Temperate,389,376.94100000000003
22071004900,2.483898679503,0.617098423497,Temperate,1546,1238.346
22071005000,1.1496603818000002,0.6272490182,Temperate,1077,696.8190000000001
22071005400,0.316887423696,0.7186923923040001,Temperate,1638,501.228
22071006000,1.116903268684,0.23527986531599995,Temperate,2511,2074.086
22071006300,1.64133550084,1.3213639591600002,Temperate,1409,780.5859999999999
22071006400,0.8531930923030001,1.838267766697,Temperate,2141,678.697
22071006500,0.8138301747200001,0.74225046528,Temperate,2750,1438.25
22071006900,1.034141821,0,Temperate,1265,1265
22071007000,1.317954293127,0.148068279873,Temperate,2153,1935.547
22071007101,2.997342975816,0.463792100184,Temperate,2783,2410.078
22071007200,2.247406278325,0.182222130675,Temperate,2964,2741.7000000000003
22071007501,0.7908811977760001,0.046916681223999994,Temperate,2498,2358.112
22071007502,1.7248178707369999,0.143890548263,Temperate,3904,3603.392
22071008400,0.3910757382779999,0.329137407722,Temperate,1021,554.4029999999999
22071008500,1.1615332519800001,0.08742723402000001,Temperate,1043,969.99
22071008600,2.116174466363,0.118434262637,Temperate,1179,1116.5130000000001
22071009100,0.3163008158399999,0.23861289615999998,Temperate,2068,1178.76
22071009200,0.352936926269,0.022128882731,Temperate,1366,1285.406
22071009400,1.4488041681839998,0.074649215816,Temperate,1377,1309.527
22071010000,0.422558163314,0.19341583568600001,Temperate,1590,1090.74
22071010100,0.21455405608,0.55171042992,Temperate,2155,603.4000000000001
22071010200,0.662827096412,0.24890205958800002,Temperate,2557,1858.9389999999999
22071010300,1.2146940662290002,0.25410166077100005,Temperate,3657,3024.3390000000004
22071010900,0.31765499112,0.71035468888,Temperate,2729,843.261
22071011100,0.616346747709,0.36666241929099996,Temperate,2026,1270.302
22071011200,0.261609101424,0.399019942576,Temperate,1594,631.224
22071011700,0.116204102388,0.470685303612,Temperate,3329,659.142
22071011900,0.2648575626,0.6484443773999999,Temperate,1620,469.79999999999995
22071012101,0.27632413027799996,0.635636695722,Temperate,3003,909.909
22071012102,0.077368428835,0.109061520165,Temperate,4202,1743.83
22071012200,0.35730338600000006,0.941981654,Temperate,2210,607.75
22071012300,0.8074577410899999,0.84041519991,Temperate,2026,992.74
22071012400,0.9774177954,0.6516118636,Temperate,1878,1126.8
22071012800,0.605824553532,1.0631136104680001,Temperate,2181,791.703
22071013200,1.0227371360000002,0.481288064,Temperate,2772,1884.96
22071013302,-0.28772278626,-0.36323374373999995,Temperate,2143,947.206
22071013400,0.138359519946,0.19584221905399998,Temperate,3074,1272.636
22071013600,0.21605857282799995,0.35552495317199995,Temperate,1329,502.3619999999999
22071013700,0.381917849066,0.0034684769340000005,Temperate,2427,2405.157
22071013800,-0.17226156183,-0.0053276771700000005,Temperate,2664,2584.08
22071013900,0.859487315647,0.883894663353,Temperate,1648,812.4639999999999
22071014000,1.9574283119600002,0.13607790404000003,Temperate,2054,1920.49
22071014300,0.9981263880000001,0.028752612,Temperate,1809,1758.348
22071014500,1.23947744648,0.18194164352000003,Temperate,2261,1971.592
22071980000,-0.3433805319,-0.8012212410999999,Temperate,10,3
22087030300,0.06197366131499999,0.240336881685,Temperate,1437,294.585
22087030500,-0.0379613611,-0.07884282690000001,Temperate,1514,492.05
34013000100,0.207880437534,0.022585679466,Continental,6296,5678.992
34013000200,-0.036942645168,-0.002525992832,Continental,3378,3161.808
34013000300,0.217656732384,0.014882511616,Continental,3893,3643.848
34013000400,0.13423189763899998,0.013763579361,Continental,2104,1908.328
34013000500,0.84012536544,0.06323524256,Continental,1970,1832.1000000000001
34013000600,0.714099565375,0.102014223625,Continental,3721,3255.875
34013000700,0.8686020249599999,0.03619175104,Continental,6165,5918.4
34013000800,1.137259341219,0.036382909781,Continental,4672,4527.168000000001
34013000900,0.706019017345,0.007852587655000002,Continental,3392,3354.6880000000006
34013001000,0.23845827443400003,0.018778267565999998,Continental,3503,3247.281
34013001100,0.14563716167,0.058051176329999996,Continental,3154,2255.11
34013001300,0.25861770504000003,0.04385914296,Continental,1629,1392.795
34013001400,0.14354673413400001,0.0026312028660000005,Continental,2816,2765.312
34013001500,0.0844208363,0.0026109537,Continental,1942,1883.74
34013001600,0.691482227625,0.040244997375,Continental,1832,1731.24
34013001700,0.305496125,0,Continental,2156,2156
34013001800,-0.39618482,-0,Continental,2188,2188
34013001900,-0.070467075833,-0.001511551167,Continental,1955,1913.9450000000002
34013002000,0.039297492,0,Continental,4231,4231
34013002100,-0.08741762204800001,-0.002333529952,Continental,3185,3102.19
34013002201,-0.063388813408,-0.004918097592000001,Continental,8704,8077.312
34013002202,0.415620867554,0.001250614446,Continental,3385,3374.845
34013002300,0.447456479008,0.003608519992,Continental,4917,4877.664
34013002400,0.11589418008600001,0.006486157914,Continental,2979,2821.1130000000003
34013002500,-0.084162632545,-0.001281664455,Continental,4590,4521.15
34013002600,-0.106144761,-0,Continental,1564,1564
34013002800,0.304903408,0,Continental,1898,1898
34013003100,0.459941523075,4.60401925e-4,Continental,2092,2089.9080000000004
34013003500,0.40444467669,0.00203238531,Continental,2270,2258.65
34013003700,0.28378900244800004,0.010597929552,Continental,1874,1806.536
34013003800,0.42181686474200003,0.002546178258,Continental,2218,2204.692
34013003900,0.156347111,0,Continental,1296,1296
34013004100,0.205162092,0,Continental,3332,3332
34013004200,0.668670863965,0.010182805034999999,Continental,2214,2180.79
34013004300,0.874471881,0,Continental,2679,2679
34013004400,0.6727156746390001,0.007482176361,Continental,1313,1298.5570000000002
34013004500,0.820233762882,0.005782111117999999,Continental,2981,2960.133
34013004600,0.576997922944,0.004653209056,Continental,2977,2953.184
34013004700,0.30251777237,0.00460686963,Continental,4981,4906.285
34013004801,0.432119855874,0.0030461621259999998,Continental,2279,2263.047
34013004802,-0.127858140092,-0.005188831908,Continental,2670,2565.87
34013004900,0.515018399406,0.003630542594,Continental,3276,3253.0679999999998
34013005000,0.623623576968,0.008213887032,Continental,2774,2737.938
34013005100,0.810169536624,0.004890359376,Continental,2171,2157.974
34013005200,0.583731485024,0.004707511976000001,Continental,1307,1296.544
34013005300,0.321097542109,0.009589936891,Continental,2290,2223.59
34013005400,0.34016706666600005,0.002053322334,Continental,4178,4152.932000000001
34013005700,-0.13039214276199998,-0.027467594238,Continental,2225,1837.85
34013006200,0.27609061739999996,0.0070792466,Continental,1696,1653.6
34013006400,0.5102830558650001,0.035474223135,Continental,1154,1078.99
34013006600,0.254847079602,0.004671331398000001,Continental,1481,1454.3419999999999
34013006700,-0.025266776177999998,-8.89306822e-4,Continental,3955,3820.5299999999997
34013006800,-0.447846135231,-0.142201473769,Continental,5811,4410.549
34013006900,-0.850654630543,-0.413319560457,Continental,4908,3303.084
34013007000,-0.6013206135359999,-0.493981050464,Continental,3765,2066.9849999999997
34013007100,-0.5028670615,-0.5028670615,Continental,4428,2214
34013007200,-0.5288574630289999,-0.381396345971,Continental,3849,2236.269
34013007300,-0.344863276086,-0.369139365914,Continental,5438,2626.554
34013007400,-0.6853555235080001,-0.302188458492,Continental,5388,3739.2720000000004
34013007501,-0.6670395606889999,-0.24546325831099997,Continental,4665,3410.115
34013007502,-0.77175747147,-0.14373181853,Continental,2573,2169.0389999999998
34013007600,-0.21584876920999999,-0.08816358179,Continental,3508,2490.68
34013007700,-0.24087852387599995,-0.12353679212399998,Continental,2701,1785.3609999999999
34013007800,-0.47440084307899993,-0.265694075921,Continental,3600,2307.5999999999995
34013007900,-0.613484782008,-0.357218986992,Continental,3659,2312.488
34013008000,-0.05088783485099999,-0.015981856149,Continental,2356,1792.9159999999997
34013008100,0.373179770048,0.017175637952000004,Continental,3714,3550.584
34013008200,0.18748006913999998,0.013894870860000002,Continental,2289,2131.0589999999997
34013008700,0.860796476466,0.04435228953400001,Continental,3564,3389.364
34013008800,0.937181625372,0.003763781628,Continental,1852,1844.592
34013008900,1.132028255542,0.026649590458,Continental,2035,1988.195
34013009000,0.51951115476,0.035522130240000005,Continental,1787,1672.6319999999998
34013009100,0.7351837007319999,0.058751181268000004,Continental,3116,2885.4159999999997
34013009200,0.8561303695760001,0.090916499424,Continental,3062,2768.0480000000002
34013009300,0.575405006304,0.018408209696000002,Continental,5017,4861.473000000001
34013009400,0.44658368839199997,0.078191503608,Continental,5973,5083.023
34013009500,0.46468428386800004,0.066991098132,Continental,5514,4819.236000000001
34013009600,0.803427845196,0.044069881804000004,Continental,5443,5159.964
34013009700,1.301215847932,0.015804241067999998,Continental,5297,5233.436
34013010900,0.24889659796800004,0.0027683140320000003,Continental,2265,2240.085
34013011100,0.61653623335,0.009388876649999999,Continental,3921,3862.185
34013011200,0.68672927288,0.01401488312,Continental,2952,2892.96
34013011500,-0.147873012704,-0.001192524296,Continental,2230,2212.16
34013011600,0.275469504544,0.003345783456,Continental,3213,3174.444
34013011700,-0.16589722204000001,-0.01153296196,Continental,2813,2630.155
34013011800,-0.220669054545,-0.003360442455,Continental,2350,2314.75
34013011900,0.6871760758920001,0.025662177108000003,Continental,1629,1570.3560000000002
34013012300,0.178333225673,0.004198223327,Continental,4598,4492.246
34013012500,0.53933461561,0.004898094390000001,Continental,3928,3892.648
34013012600,0.6132297246920001,0.007448134308000001,Continental,3064,3027.232
34013012800,0.803104070676,0.029991438324000003,Continental,3464,3339.2960000000003
34013012900,0.723145738,0,Continental,3652,3652
34013013000,0.821466922272,0.013357185728,Continental,1884,1853.8560000000002
34013013100,0.693672648452,0.001390125548,Continental,2185,2180.63
34013013200,0.690858695328,0.009809352672,Continental,2156,2125.816
34013013300,0.336736759536,0.0013523564640000002,Continental,3572,3557.712
34013022700,0.0344366963,0.0018124577,Continental,2648,2515.6
34013022800,0.5354934662040001,0.024646142796000005,Continental,1964,1877.5839999999998
34013022900,0.43551918440400006,0.080498806596,Continental,4255,3591.2200000000003
34013023000,0.42730746528400004,0.002579320716,Continental,3179,3159.9260000000004
34013023100,0.18775919719200002,0.0024730188080000002,Continental,2396,2364.852
34013023200,0.626782764288,0.005054699712,Continental,3413,3385.696
34013980100,0.10386323523999999,0.02279924676,Continental,2594,2127.08
34013980200,-0.327050810703,-0.045020646297,Continental,1391,1222.689
34017000100,1.2351248011199998,0.31265063887999994,Continental,6029,4811.142
34017000200,1.1176636181839998,0.216063849816,Continental,5207,4363.465999999999
34017000300,1.031479786668,0.322168227332,Continental,4132,3148.584
34017000400,1.3533950701,0.27720139990000003,Continental,3669,3045.27
34017000500,1.10024623158,0.28371129242,Continental,4016,3192.7200000000003
34017000600,0.743672141685,0.42746508931499994,Continental,5272,3347.7200000000003
34017000700,1.1451400271220002,0.45869754587800005,Continental,3032,2164.8480000000004
34017000800,0.9471345617879999,0.578041866212,Continental,3508,2178.468
34017000902,0.46725069197,0.14917502303,Continental,6007,4553.3060000000005
34017001000,1.567662356392,0.421756877608,Continental,2060,1623.2799999999997
34017001100,0.632937032448,0.276455255552,Continental,4980,3466.08
34017001201,0.1414683936,0.0157187104,Continental,2147,1932.3
34017001202,0.25691455758799997,0.036032486412,Continental,1377,1207.629
34017001300,0.6615225359160001,0.22286588108400002,Continental,2898,2167.704
34017001400,0.29572880481,0.07625711319,Continental,4058,3226.11
34017001701,0.23892074125,0.045170508750000005,Continental,4533,3812.2529999999997
34017001800,-0.033867589063999996,-0.008047743936,Continental,3874,3130.1919999999996
34017001900,0.666583873597,0.11122694740300001,Continental,1722,1475.754
34017002000,0.47238163667099997,0.117358234329,Continental,3990,3195.99
34017002200,0.32016501268500003,0.447616792315,Continental,1737,724.3290000000001
34017002300,0.35421328512,0.26721353088,Continental,2461,1402.77
34017002400,0.39268809089600004,0.596450677104,Continental,2562,1017.114
34017002700,-0.036159002178,-0.007353635821999999,Continental,5503,4572.9929999999995
34017002800,-0.028168283484,-0.016757208516,Continental,5502,3449.754
34017002900,0.01604430762,0.00826524938,Continental,3744,2471.04
34017003000,-0.019829982848,-0.006469729152000001,Continental,2631,1983.7740000000001
34017003100,-0.051841914940000004,-0.01682287306,Continental,5705,4307.275
34017003500,0.11697901074900002,0.087887908251,Continental,2107,1203.0970000000002
34017004000,-0.11855398453199999,-0.010589789467999997,Continental,5411,4967.298
34017004101,-0.223427262609,-0.055508146391,Continental,6242,4999.842
34017004102,-0.6155982479759999,-0.08713947802399999,Continental,3211,2812.836
34017004200,0.102043311646,0.008632731354,Continental,5455,5029.51
34017004300,-0.8931945788339999,-0.19873033416599997,Continental,2405,1967.29
34017004400,-0.9274011871429999,-0.021832371857,Continental,2532,2473.764
34017004500,-1.7231650250400001,-0.14984043696000002,Continental,4486,4127.12
34017004600,0.11966016005999999,0.01197917994,Continental,2770,2517.9300000000003
34017004700,0.41693686156500004,0.189958133435,Continental,2487,1708.5690000000002
34017004800,-0.266340878528,-0.059259217472,Continental,3868,3164.024
34017004900,-0.452477919015,-0.035632025984999996,Continental,3961,3671.847
34017005200,-0.40395651462,-0.07353345538,Continental,4570,3866.22
34017005300,-0.48430663104,-0.020179442960000002,Continental,3412,3275.52
34017005400,-0.258835990284,-0.031338886716000006,Continental,7302,6513.384
34017005500,0.238532472256,0.018506829744000003,Continental,2941,2729.2479999999996
34017005600,-0.07444306644,-0.0056032415600000005,Continental,4371,4065.03
34017005801,-0.041046807354,-0.001444711646,Continental,5437,5252.142
34017005802,-0.07763902673800001,-0.072243264262,Continental,1642,850.556
34017005900,0.14072852647200002,0.029028441528000003,Continental,7590,6292.110000000001
34017006000,-0.185058566108,-0.002247674892,Continental,4069,4020.172
34017006100,0.43017448202400005,0.123460629976,Continental,7249,5632.473
34017006200,0.037345372544,0.002215403456,Continental,3852,3636.288
34017006300,-0.463397762333,-0.031156946666999998,Continental,4576,4287.712
34017006400,-0.118500007488,-0.11708648851200001,Continental,2837,1427.011
34017006500,0.084916561824,0.043356190175999995,Continental,2102,1391.5240000000001
34017006600,0.516576394824,0.071110061176,Continental,1377,1210.383
34017006700,0.10224176659199999,0.010607865408000001,Continental,3155,2858.43
34017006800,-1.28289139035,-0.060450379650000004,Continental,3854,3680.5699999999997
34017006900,0.148556179404,0.240334342596,Continental,68,25.976
34017007000,0.20615074341,0.08626165859,Continental,4772,3364.2599999999998
34017007100,0.347502628922,0.122730969078,Continental,2883,2130.5370000000003
34017007200,0.5936430125600001,0.47406024744,Continental,2445,1359.42
34017007300,0.08769504264399999,0.075306895356,Continental,2940,1581.7199999999998
34017007400,-0.15444704490599998,-0.172079477094,Continental,5118,2420.814
34017007500,0.056711788912,0.033882123087999996,Continental,6264,3921.264
34017007600,-0.196176705816,-0.108445508184,Continental,8444,5437.936
34017007700,0.054587247741,0.013732211259000001,Continental,9134,7298.066000000001
34017007800,0.725373209715,0.47359077328500004,Continental,2245,1358.225
34017014900,0.805984972012,0.124713609988,Continental,3331,2884.646
34017980100,NA,NA,Continental,0,NA
